Phi[deg],Theta[deg],dB(RealizedGainTotal)
114,36,3.86432
116,36,3.88873
118,36,3.9116
120,36,3.93304
122,36,3.95317
124,36,3.97206
126,36,3.98978
128,36,4.00636
130,36,4.0218
132,36,4.03608
134,36,4.04916
136,36,4.06095
138,36,4.07133
140,36,4.08017
142,36,4.08728
144,36,4.09247
146,36,4.09551
148,36,4.09615
150,36,4.09411
152,36,4.08913
154,36,4.08092
156,36,4.06917
158,36,4.05362
160,36,4.034
162,36,4.01005
164,36,3.98158
166,36,3.94839
168,36,3.91037
170,36,3.86745
172,36,3.81963
174,36,3.76698
176,36,3.70965
178,36,3.64789
180,36,3.58203
-180,38,3.46839
-178,38,3.3901
-176,38,3.30754
-174,38,3.22141
-172,38,3.13256
-170,38,3.04193
-168,38,2.95062
-166,38,2.85982
-164,38,2.7708
-162,38,2.68492
-160,38,2.60353
-158,38,2.52801
-156,38,2.45968
-154,38,2.39973
-152,38,2.34924
-150,38,2.30908
-148,38,2.2799
-146,38,2.26208
-144,38,2.25571
-142,38,2.26065
-140,38,2.27643
-138,38,2.30239
-136,38,2.33764
-134,38,2.38111
-132,38,2.43162
-130,38,2.48794
-128,38,2.54877
-126,38,2.61287
-124,38,2.67899
-122,38,2.74601
-120,38,2.81286
-118,38,2.87861
-116,38,2.94241
-114,38,3.00358
-112,38,3.06151
-110,38,3.11574
-108,38,3.16591
-106,38,3.21178
-104,38,3.25318
-102,38,3.29005
-100,38,3.32241
-98,38,3.35034
-96,38,3.37399
-94,38,3.39355
-92,38,3.40927
-90,38,3.42141
-88,38,3.43029
-86,38,3.4362
-84,38,3.43948
-82,38,3.44044
-80,38,3.43942
-78,38,3.4367
-76,38,3.43258
-74,38,3.42731
-72,38,3.42114
-70,38,3.41427
-68,38,3.40687
-66,38,3.39908
-64,38,3.39101
-62,38,3.38275
-60,38,3.37432
-58,38,3.36576
-56,38,3.35704
-54,38,3.34813
-52,38,3.33897
-50,38,3.32947
-48,38,3.31952
-46,38,3.30899
-44,38,3.29772
-42,38,3.28553
-40,38,3.27222
-38,38,3.25755
-36,38,3.24129
-34,38,3.22313
-32,38,3.20279
-30,38,3.17994
-28,38,3.15423
-26,38,3.12531
-24,38,3.0928
-22,38,3.05633
-20,38,3.01553
-18,38,2.97006
-16,38,2.91958
-14,38,2.86379
-12,38,2.80246
-10,38,2.73538
-8,38,2.66244
-6,38,2.58362
-4,38,2.49896
-2,38,2.40866
0,38,2.31302
2,38,2.21246
4,38,2.1076
6,38,1.99917
8,38,1.88808
10,38,1.77543
12,38,1.66245
14,38,1.55054
16,38,1.44125
18,38,1.33624
20,38,1.23722
22,38,1.14597
24,38,1.0642
26,38,0.993549
28,38,0.935505
30,38,0.891319
32,38,0.861961
34,38,0.84807
36,38,0.849925
38,38,0.86743
40,38,0.900131
42,38,0.94724
44,38,1.00769
46,38,1.08018
48,38,1.16324
50,38,1.25534
52,38,1.35485
54,38,1.46021
56,38,1.56989
58,38,1.68246
60,38,1.79661
62,38,1.91114
64,38,2.02501
66,38,2.13731
68,38,2.24728
70,38,2.35426
72,38,2.45774
74,38,2.55732
76,38,2.65268
78,38,2.7436
80,38,2.82995
82,38,2.91167
84,38,2.98875
86,38,3.06124
88,38,3.12923
90,38,3.19285
92,38,3.25228
94,38,3.30769
96,38,3.3593
98,38,3.40733
100,38,3.45202
102,38,3.49361
104,38,3.53234
106,38,3.56846
108,38,3.6022
110,38,3.63379
112,38,3.66345
114,38,3.6914
116,38,3.71781
118,38,3.74286
120,38,3.76671
122,38,3.78947
124,38,3.81124
126,38,3.8321
128,38,3.85208
130,38,3.87119
132,38,3.8894
134,38,3.90664
136,38,3.9228
138,38,3.93774
140,38,3.95128
142,38,3.96319
144,38,3.97322
146,38,3.98108
148,38,3.98644
150,38,3.98897
152,38,3.9883
154,38,3.98406
156,38,3.97588
158,38,3.96338
160,38,3.9462
162,38,3.92401
164,38,3.89652
166,38,3.86346
168,38,3.82462
170,38,3.77988
172,38,3.72916
174,38,3.67249
176,38,3.60997
178,38,3.54183
180,38,3.46839
-180,40,3.36523
-178,40,3.27804
-176,40,3.18526
-174,40,3.08762
-172,40,2.98604
-170,40,2.88159
-168,40,2.77549
-166,40,2.66913
-164,40,2.56402
-162,40,2.46177
-160,40,2.36407
-158,40,2.27261
-156,40,2.18906
-154,40,2.115
-152,40,2.05182
-150,40,2.00071
-148,40,1.96257
-146,40,1.93796
-144,40,1.9271
-142,40,1.92984
-140,40,1.94567
-138,40,1.97376
-136,40,2.01303
-134,40,2.06215
-132,40,2.11965
-130,40,2.18398
-128,40,2.25357
-126,40,2.32684
-124,40,2.40233
-122,40,2.47863
-120,40,2.5545
-118,40,2.62882
-116,40,2.70063
-114,40,2.76913
-112,40,2.83365
-110,40,2.89369
-108,40,2.94886
-106,40,2.99892
-104,40,3.04374
-102,40,3.08327
-100,40,3.11758
-98,40,3.14682
-96,40,3.17119
-94,40,3.19097
-92,40,3.20647
-90,40,3.21805
-88,40,3.2261
-86,40,3.231
-84,40,3.23317
-82,40,3.23301
-80,40,3.23092
-78,40,3.22727
-76,40,3.22242
-74,40,3.21669
-72,40,3.21036
-70,40,3.20369
-68,40,3.19688
-66,40,3.19011
-64,40,3.1835
-62,40,3.17715
-60,40,3.17109
-58,40,3.16535
-56,40,3.1599
-54,40,3.15471
-52,40,3.14967
-50,40,3.1447
-48,40,3.13965
-46,40,3.13436
-44,40,3.12863
-42,40,3.12225
-40,40,3.11497
-38,40,3.10651
-36,40,3.09654
-34,40,3.08473
-32,40,3.07069
-30,40,3.05403
-28,40,3.03429
-26,40,3.01102
-24,40,2.98376
-22,40,2.95201
-20,40,2.9153
-18,40,2.87316
-16,40,2.82513
-14,40,2.7708
-12,40,2.7098
-10,40,2.64182
-8,40,2.56664
-6,40,2.48411
-4,40,2.3942
-2,40,2.29701
0,40,2.19275
2,40,2.08183
4,40,1.96481
6,40,1.84242
8,40,1.71564
10,40,1.58562
12,40,1.45374
14,40,1.3216
16,40,1.19101
18,40,1.06394
20,40,0.942524
22,40,0.828971
24,40,0.725515
26,40,0.634329
28,40,0.557429
30,40,0.496577
32,40,0.453193
34,40,0.428275
36,40,0.422342
38,40,0.43541
40,40,0.466998
42,40,0.516167
44,40,0.581583
46,40,0.6616
48,40,0.754354
50,40,0.857855
52,40,0.970073
54,40,1.08901
56,40,1.21277
58,40,1.33959
60,40,1.46786
62,40,1.59616
64,40,1.72327
66,40,1.84814
68,40,1.96989
70,40,2.08782
72,40,2.20137
74,40,2.31012
76,40,2.41377
78,40,2.51214
80,40,2.60511
82,40,2.69266
84,40,2.77486
86,40,2.8518
88,40,2.92364
90,40,2.99058
92,40,3.05285
94,40,3.1107
96,40,3.16442
98,40,3.21429
100,40,3.26061
102,40,3.30369
104,40,3.34383
106,40,3.38132
108,40,3.41648
110,40,3.44956
112,40,3.48085
114,40,3.51059
116,40,3.539
118,40,3.5663
120,40,3.59267
122,40,3.61825
124,40,3.64315
126,40,3.66747
128,40,3.69124
130,40,3.71447
132,40,3.73711
134,40,3.75909
136,40,3.78026
138,40,3.80044
140,40,3.81941
142,40,3.8369
144,40,3.85258
146,40,3.86609
148,40,3.87704
150,40,3.88501
152,40,3.88954
154,40,3.89016
156,40,3.88642
158,40,3.87783
160,40,3.86393
162,40,3.84431
164,40,3.81857
166,40,3.78634
168,40,3.74735
170,40,3.70137
172,40,3.64826
174,40,3.58797
176,40,3.52056
178,40,3.44621
180,40,3.36523
-180,42,3.27167
-178,42,3.17561
-176,42,3.07246
-174,42,2.963
-172,42,2.84817
-170,42,2.72915
-168,42,2.6073
-166,42,2.48418
-164,42,2.36153
-162,42,2.24126
-160,42,2.12537
-158,42,2.01596
-156,42,1.91511
-154,42,1.8248
-152,42,1.74688
-150,42,1.68292
-148,42,1.63415
-146,42,1.60138
-144,42,1.585
-142,42,1.58488
-140,42,1.60048
-138,42,1.63079
-136,42,1.67447
-134,42,1.72988
-132,42,1.79521
-130,42,1.86854
-128,42,1.94791
-126,42,2.03141
-124,42,2.11727
-122,42,2.2038
-120,42,2.28954
-118,42,2.37319
-116,42,2.45363
-114,42,2.52996
-112,42,2.60145
-110,42,2.66755
-108,42,2.72788
-106,42,2.78218
-104,42,2.83036
-102,42,2.87243
-100,42,2.9085
-98,42,2.93879
-96,42,2.96358
-94,42,2.98324
-92,42,2.99816
-90,42,3.00879
-88,42,3.01562
-86,42,3.01913
-84,42,3.01983
-82,42,3.01821
-80,42,3.01476
-78,42,3.00993
-76,42,3.00415
-74,42,2.99781
-72,42,2.99126
-70,42,2.9848
-68,42,2.97867
-66,42,2.97308
-64,42,2.96817
-62,42,2.96404
-60,42,2.96075
-58,42,2.9583
-56,42,2.95668
-54,42,2.95581
-52,42,2.95559
-50,42,2.9559
-48,42,2.95656
-46,42,2.95738
-44,42,2.95813
-42,42,2.95854
-40,42,2.95832
-38,42,2.95712
-36,42,2.95457
-34,42,2.95025
-32,42,2.9437
-30,42,2.93442
-28,42,2.92188
-26,42,2.90552
-24,42,2.88476
-22,42,2.85899
-20,42,2.82762
-18,42,2.79005
-16,42,2.7457
-14,42,2.69402
-12,42,2.63453
-10,42,2.56678
-8,42,2.49042
-6,42,2.40519
-4,42,2.31093
-2,42,2.20764
0,42,2.09544
2,42,1.97464
4,42,1.84573
6,42,1.70942
8,42,1.56667
10,42,1.41868
12,42,1.26691
14,42,1.11313
16,42,0.959379
18,42,0.807945
20,42,0.661367
22,42,0.522356
24,42,0.393728
26,42,0.278297
28,42,0.178751
30,42,0.0975218
32,42,0.0366404
34,42,-0.0023838
36,42,-0.0186608
38,42,-0.0119746
40,42,0.017211
42,42,0.067797
44,42,0.138136
46,42,0.226151
48,42,0.32947
50,42,0.445557
52,42,0.57184
54,42,0.70581
56,42,0.845105
58,42,0.987558
60,42,1.13124
62,42,1.27447
64,42,1.4158
66,42,1.55405
68,42,1.68824
70,42,1.81761
72,42,1.94158
74,42,2.05973
76,42,2.17177
78,42,2.27756
80,42,2.37704
82,42,2.47026
84,42,2.55733
86,42,2.63843
88,42,2.71378
90,42,2.78368
92,42,2.84841
94,42,2.90832
96,42,2.96376
98,42,3.01509
100,42,3.06268
102,42,3.10691
104,42,3.14815
106,42,3.18676
108,42,3.2231
110,42,3.2575
112,42,3.29028
114,42,3.32174
116,42,3.35214
118,42,3.38174
120,42,3.41074
122,42,3.4393
124,42,3.46758
126,42,3.49566
128,42,3.52358
130,42,3.55135
132,42,3.57892
134,42,3.60616
136,42,3.63293
138,42,3.659
140,42,3.68409
142,42,3.70787
144,42,3.72995
146,42,3.7499
148,42,3.76724
150,42,3.78145
152,42,3.79199
154,42,3.7983
156,42,3.79979
158,42,3.79591
160,42,3.78608
162,42,3.76978
164,42,3.7465
166,42,3.7158
168,42,3.67729
170,42,3.63066
172,42,3.57569
174,42,3.51224
176,42,3.44032
178,42,3.36004
180,42,3.27167
-180,44,3.18625
-178,44,3.08148
-176,44,2.96799
-174,44,2.84656
-172,44,2.71817
-170,44,2.58405
-168,44,2.44568
-166,44,2.30477
-164,44,2.1633
-162,44,2.02344
-160,44,1.88759
-158,44,1.75823
-156,44,1.63793
-154,44,1.52918
-152,44,1.43434
-150,44,1.35546
-148,44,1.29422
-146,44,1.25179
-144,44,1.22874
-142,44,1.22506
-140,44,1.24012
-138,44,1.27275
-136,44,1.32131
-134,44,1.38377
-132,44,1.45789
-130,44,1.5413
-128,44,1.63161
-126,44,1.72652
-124,44,1.82385
-122,44,1.92165
-120,44,2.01817
-118,44,2.11192
-116,44,2.20163
-114,44,2.28631
-112,44,2.36514
-110,44,2.43756
-108,44,2.50317
-106,44,2.56175
-104,44,2.61323
-102,44,2.65769
-100,44,2.69531
-98,44,2.72638
-96,44,2.75127
-94,44,2.77044
-92,44,2.7844
-90,44,2.79369
-88,44,2.7989
-86,44,2.80062
-84,44,2.79947
-82,44,2.79604
-80,44,2.7909
-78,44,2.78462
-76,44,2.7777
-74,44,2.77061
-72,44,2.76375
-70,44,2.75748
-68,44,2.7521
-66,44,2.74782
-64,44,2.74483
-62,44,2.74323
-60,44,2.74307
-58,44,2.74437
-56,44,2.74707
-54,44,2.75111
-52,44,2.75634
-50,44,2.76261
-48,44,2.76973
-46,44,2.77745
-44,44,2.78551
-42,44,2.79359
-40,44,2.80135
-38,44,2.80838
-36,44,2.81423
-34,44,2.81842
-32,44,2.82039
-30,44,2.81956
-28,44,2.8153
-26,44,2.80694
-24,44,2.79377
-22,44,2.7751
-20,44,2.75017
-18,44,2.71828
-16,44,2.67872
-14,44,2.63081
-12,44,2.57393
-10,44,2.50749
-8,44,2.43103
-6,44,2.34414
-4,44,2.24654
-2,44,2.13808
0,44,2.01879
2,44,1.88884
4,44,1.74863
6,44,1.59879
8,44,1.44021
10,44,1.27409
12,44,1.10191
14,44,0.925551
16,44,0.747212
18,44,0.569476
20,44,0.395269
22,44,0.227818
24,44,0.0705717
26,44,-0.0729151
28,44,-0.199134
30,44,-0.304809
32,44,-0.38709
34,44,-0.443755
36,44,-0.47336
38,44,-0.475357
40,44,-0.450118
42,44,-0.398893
44,44,-0.323697
46,44,-0.227139
48,44,-0.11223
50,44,0.0178099
52,44,0.159727
54,44,0.310381
56,44,0.466847
58,44,0.626486
60,44,0.786983
62,44,0.946359
64,44,1.10296
66,44,1.25544
68,44,1.40274
70,44,1.54404
72,44,1.67875
74,44,1.80647
76,44,1.92696
78,44,2.04013
80,44,2.14598
82,44,2.24464
84,44,2.33631
86,44,2.42124
88,44,2.49975
90,44,2.57221
92,44,2.63901
94,44,2.70056
96,44,2.75731
98,44,2.80971
100,44,2.85819
102,44,2.90323
104,44,2.94525
106,44,2.98469
108,44,3.02198
110,44,3.0575
112,44,3.09164
114,44,3.12474
116,44,3.15711
118,44,3.18903
120,44,3.22075
122,44,3.25247
124,44,3.28433
126,44,3.31644
128,44,3.34886
130,44,3.38156
132,44,3.41449
134,44,3.4475
136,44,3.48041
138,44,3.51294
140,44,3.54477
142,44,3.57549
144,44,3.60465
146,44,3.63172
148,44,3.65615
150,44,3.67733
152,44,3.6946
154,44,3.70729
156,44,3.71474
158,44,3.71626
160,44,3.71118
162,44,3.69887
164,44,3.67871
166,44,3.65017
168,44,3.61274
170,44,3.56604
172,44,3.50973
174,44,3.44362
176,44,3.36761
178,44,3.28176
180,44,3.18625
-180,46,3.10708
-178,46,2.99387
-176,46,2.87022
-174,46,2.73687
-172,46,2.5948
-170,46,2.44527
-168,46,2.28983
-166,46,2.13033
-164,46,1.96895
-162,46,1.80814
-160,46,1.65065
-158,46,1.49942
-156,46,1.35753
-154,46,1.22808
-152,46,1.11402
-150,46,1.01803
-148,46,0.942337
-146,46,0.888552
-144,46,0.857578
-142,46,0.849535
-140,46,0.863757
-138,46,0.898855
-136,46,0.952825
-134,46,1.0232
-132,46,1.10721
-130,46,1.20195
-128,46,1.30449
-126,46,1.41207
-124,46,1.52209
-122,46,1.63224
-120,46,1.7405
-118,46,1.84516
-116,46,1.94481
-114,46,2.03833
-112,46,2.12488
-110,46,2.20385
-108,46,2.27486
-106,46,2.33772
-104,46,2.39243
-102,46,2.43911
-100,46,2.47805
-98,46,2.50961
-96,46,2.53427
-94,46,2.5526
-92,46,2.5652
-90,46,2.57274
-88,46,2.57592
-86,46,2.57545
-84,46,2.57205
-82,46,2.56644
-80,46,2.5593
-78,46,2.55129
-76,46,2.543
-74,46,2.53498
-72,46,2.52771
-70,46,2.52161
-68,46,2.51701
-66,46,2.51417
-64,46,2.51329
-62,46,2.51448
-60,46,2.51779
-58,46,2.52323
-56,46,2.53073
-54,46,2.54018
-52,46,2.55143
-50,46,2.56429
-48,46,2.57852
-46,46,2.59384
-44,46,2.60994
-42,46,2.62645
-40,46,2.64297
-38,46,2.65903
-36,46,2.67412
-34,46,2.68766
-32,46,2.69902
-30,46,2.70752
-28,46,2.71242
-26,46,2.71295
-24,46,2.7083
-22,46,2.69762
-20,46,2.68008
-18,46,2.65481
-16,46,2.621
-14,46,2.57782
-12,46,2.52453
-10,46,2.46041
-8,46,2.38486
-6,46,2.29733
-4,46,2.1974
-2,46,2.08481
0,46,1.9594
2,46,1.82124
4,46,1.67058
6,46,1.50793
8,46,1.33407
10,46,1.1501
12,46,0.957498
14,46,0.758133
16,46,0.554324
18,46,0.348858
20,46,0.144998
22,46,-0.0535399
24,46,-0.242652
26,46,-0.417968
28,46,-0.575025
30,46,-0.709503
32,46,-0.817496
34,46,-0.895804
36,46,-0.94219
38,46,-0.955573
40,46,-0.936113
42,46,-0.885183
44,46,-0.805215
46,46,-0.699472
48,46,-0.571767
50,46,-0.426182
52,46,-0.26682
54,46,-0.0976023
56,46,0.0778698
58,46,0.2564
60,46,0.435237
62,46,0.612073
64,46,0.785026
66,46,0.952605
68,46,1.11367
70,46,1.26736
72,46,1.41312
74,46,1.55057
76,46,1.67954
78,46,1.79999
80,46,1.91205
82,46,2.01591
84,46,2.11186
86,46,2.20027
88,46,2.28156
90,46,2.35618
92,46,2.42462
94,46,2.4874
96,46,2.54505
98,46,2.5981
100,46,2.6471
102,46,2.69258
104,46,2.73507
106,46,2.77506
108,46,2.81306
110,46,2.84951
112,46,2.88486
114,46,2.9195
116,46,2.9538
118,46,2.98808
120,46,3.0226
122,46,3.0576
124,46,3.09325
126,46,3.12964
128,46,3.16685
130,46,3.20484
132,46,3.24352
134,46,3.28275
136,46,3.32227
138,46,3.36178
140,46,3.40087
142,46,3.4391
144,46,3.4759
146,46,3.5107
148,46,3.54281
150,46,3.57154
152,46,3.59613
154,46,3.61581
156,46,3.62979
158,46,3.6373
160,46,3.63754
162,46,3.62977
164,46,3.6133
166,46,3.58745
168,46,3.55166
170,46,3.50541
172,46,3.44828
174,46,3.37999
176,46,3.30036
178,46,3.20934
180,46,3.10708
-180,48,3.03188
-178,48,2.91062
-176,48,2.77714
-174,48,2.63209
-172,48,2.47643
-170,48,2.31142
-168,48,2.13862
-166,48,1.95999
-164,48,1.77785
-162,48,1.59493
-160,48,1.41431
-158,48,1.23941
-156,48,1.07385
-154,48,0.921411
-152,48,0.785764
-150,48,0.670329
-148,48,0.578025
-146,48,0.511064
-144,48,0.470774
-142,48,0.457489
-140,48,0.470531
-138,48,0.508276
-136,48,0.568301
-134,48,0.647582
-132,48,0.742721
-130,48,0.850159
-128,48,0.966367
-126,48,1.088
-124,48,1.21199
-122,48,1.33565
-120,48,1.45664
-118,48,1.57303
-116,48,1.68326
-114,48,1.78612
-112,48,1.88073
-110,48,1.96646
-108,48,2.04296
-106,48,2.1101
-104,48,2.16792
-102,48,2.21666
-100,48,2.25667
-98,48,2.28842
-96,48,2.31252
-94,48,2.32962
-92,48,2.34047
-90,48,2.34585
-88,48,2.34659
-86,48,2.34352
-84,48,2.33749
-82,48,2.32934
-80,48,2.31986
-78,48,2.30982
-76,48,2.29993
-74,48,2.2908
-72,48,2.28302
-70,48,2.27703
-68,48,2.27325
-66,48,2.27194
-64,48,2.27334
-62,48,2.27755
-60,48,2.28463
-58,48,2.29457
-56,48,2.30726
-54,48,2.32259
-52,48,2.34035
-50,48,2.36032
-48,48,2.38221
-46,48,2.40572
-44,48,2.43046
-42,48,2.45602
-40,48,2.48194
-38,48,2.50768
-36,48,2.53265
-34,48,2.55621
-32,48,2.57762
-30,48,2.59612
-28,48,2.61087
-26,48,2.62098
-24,48,2.62553
-22,48,2.62357
-20,48,2.61412
-18,48,2.59622
-16,48,2.56891
-14,48,2.53127
-12,48,2.48239
-10,48,2.42147
-8,48,2.34773
-6,48,2.26053
-4,48,2.15929
-2,48,2.04359
0,48,1.91314
2,48,1.76784
4,48,1.60778
6,48,1.43331
8,48,1.24504
10,48,1.04395
12,48,0.831384
14,48,0.609149
16,48,0.379568
18,48,0.145536
20,48,-0.0894395
22,48,-0.321224
24,48,-0.545089
26,48,-0.755817
28,48,-0.94788
30,48,-1.11572
32,48,-1.25411
34,48,-1.35854
36,48,-1.42567
38,48,-1.45359
40,48,-1.44208
42,48,-1.39255
44,48,-1.30792
46,48,-1.19223
48,48,-1.05031
50,48,-0.887323
52,48,-0.708433
54,48,-0.518519
56,48,-0.321993
58,48,-0.122703
60,48,0.0761082
62,48,0.271783
64,48,0.462209
66,48,0.645758
68,48,0.821225
70,48,0.987763
72,48,1.14483
74,48,1.29212
76,48,1.42954
78,48,1.55718
80,48,1.67523
82,48,1.78401
84,48,1.88393
86,48,1.97546
88,48,2.05912
90,48,2.13549
92,48,2.20516
94,48,2.26875
96,48,2.32688
98,48,2.3802
100,48,2.42934
102,48,2.47492
104,48,2.51755
106,48,2.55781
108,48,2.59628
110,48,2.63347
112,48,2.66989
114,48,2.70599
116,48,2.74218
118,48,2.77882
120,48,2.81622
122,48,2.85462
124,48,2.89422
126,48,2.93512
128,48,2.97738
130,48,3.02096
132,48,3.06575
134,48,3.11156
136,48,3.1581
138,48,3.205
140,48,3.25182
142,48,3.29799
144,48,3.34291
146,48,3.38588
148,48,3.42614
150,48,3.46289
152,48,3.49526
154,48,3.52238
156,48,3.54335
158,48,3.55727
160,48,3.56328
162,48,3.56051
164,48,3.54816
166,48,3.52547
168,48,3.49176
170,48,3.44642
172,48,3.38896
174,48,3.31897
176,48,3.23618
178,48,3.14048
180,48,3.03188
-180,50,2.9582
-178,50,2.82938
-176,50,2.6865
-174,50,2.53015
-172,50,2.3612
-170,50,2.18084
-168,50,1.99065
-166,50,1.7926
-164,50,1.58916
-162,50,1.38323
-160,50,1.17822
-158,50,0.97801
-156,50,0.786822
-154,50,0.609139
-152,50,0.449477
-150,50,0.312139
-148,50,0.200914
-146,50,0.118776
-144,50,0.0676306
-142,50,0.0481306
-140,50,0.0596268
-138,50,0.100239
-136,50,0.167048
-134,50,0.256362
-132,50,0.36402
-130,50,0.485688
-128,50,0.617106
-126,50,0.754279
-124,50,0.893607
-122,50,1.03196
-120,50,1.16668
-118,50,1.29562
-116,50,1.41707
-114,50,1.52973
-112,50,1.6327
-110,50,1.72536
-108,50,1.80741
-106,50,1.87878
-104,50,1.9396
-102,50,1.99019
-100,50,2.03101
-98,50,2.06266
-96,50,2.08585
-94,50,2.10136
-92,50,2.11006
-90,50,2.11288
-88,50,2.11076
-86,50,2.10469
-84,50,2.09565
-82,50,2.08459
-80,50,2.07245
-78,50,2.0601
-76,50,2.04835
-74,50,2.03795
-72,50,2.02952
-70,50,2.0236
-68,50,2.02063
-66,50,2.02094
-64,50,2.02476
-62,50,2.0322
-60,50,2.04331
-58,50,2.05805
-56,50,2.07629
-54,50,2.09787
-52,50,2.12256
-50,50,2.15007
-48,50,2.18009
-46,50,2.21224
-44,50,2.24609
-42,50,2.28118
-40,50,2.31696
-38,50,2.35285
-36,50,2.38819
-34,50,2.42222
-32,50,2.45416
-30,50,2.48313
-28,50,2.50818
-26,50,2.52834
-24,50,2.54257
-22,50,2.54981
-20,50,2.54896
-18,50,2.53896
-16,50,2.51872
-14,50,2.48721
-12,50,2.44342
-10,50,2.3864
-8,50,2.31528
-6,50,2.22926
-4,50,2.12764
-2,50,2.00984
0,50,1.87544
2,50,1.72414
4,50,1.55586
6,50,1.37076
8,50,1.16925
10,50,0.952105
12,50,0.720484
14,50,0.476033
16,50,0.220969
18,50,-0.0418288
20,50,-0.308737
22,50,-0.575322
24,50,-0.836317
26,50,-1.08569
28,50,-1.31678
30,50,-1.52263
32,50,-1.6964
34,50,-1.83191
36,50,-1.92428
38,50,-1.97041
40,50,-1.96941
42,50,-1.92262
44,50,-1.83344
46,50,-1.70691
48,50,-1.5491
50,50,-1.36655
52,50,-1.16574
54,50,-0.952726
56,50,-0.732884
58,50,-0.510809
60,50,-0.290289
62,50,-0.0743478
64,50,0.134679
66,50,0.335052
68,50,0.525534
70,50,0.705308
72,50,0.873896
74,50,1.03109
76,50,1.17692
78,50,1.31158
80,50,1.43539
82,50,1.5488
84,50,1.65235
86,50,1.74662
88,50,1.83227
90,50,1.90998
92,50,1.98047
94,50,2.04445
96,50,2.10268
98,50,2.15589
100,50,2.2048
102,50,2.25015
104,50,2.29262
106,50,2.33289
108,50,2.37161
110,50,2.40936
112,50,2.44672
114,50,2.48419
116,50,2.52223
118,50,2.56125
120,50,2.60158
122,50,2.64349
124,50,2.68718
126,50,2.73277
128,50,2.78031
130,50,2.82974
132,50,2.88092
134,50,2.93361
136,50,2.9875
138,50,3.04214
140,50,3.097
142,50,3.15148
144,50,3.20485
146,50,3.25633
148,50,3.30507
150,50,3.35016
152,50,3.39062
154,50,3.42548
156,50,3.45374
158,50,3.47439
160,50,3.48646
162,50,3.489
164,50,3.4811
166,50,3.46191
168,50,3.43065
170,50,3.38663
172,50,3.32925
174,50,3.25801
176,50,3.17254
178,50,3.07263
180,50,2.9582
-180,52,2.8835
-178,52,2.74767
-176,52,2.59596
-174,52,2.42883
-172,52,2.24705
-170,52,2.05172
-168,52,1.84435
-166,52,1.6269
-164,52,1.40186
-162,52,1.17232
-160,52,0.941947
-158,52,0.715026
-156,52,0.496391
-154,52,0.291292
-152,52,0.105178
-150,52,-0.0566102
-148,52,-0.189224
-146,52,-0.288715
-144,52,-0.352417
-142,52,-0.379216
-140,52,-0.36967
-138,52,-0.325933
-136,52,-0.251511
-134,52,-0.150901
-132,52,-0.0291796
-130,52,0.10839
-128,52,0.256687
-126,52,0.410971
-124,52,0.567038
-122,52,0.721287
-120,52,0.870739
-118,52,1.01301
-116,52,1.14626
-114,52,1.26914
-112,52,1.38073
-110,52,1.48045
-108,52,1.56807
-106,52,1.64359
-104,52,1.70724
-102,52,1.75946
-100,52,1.80083
-98,52,1.83206
-96,52,1.85399
-94,52,1.86754
-92,52,1.87372
-90,52,1.87358
-88,52,1.86822
-86,52,1.85877
-84,52,1.84633
-82,52,1.83202
-80,52,1.81689
-78,52,1.80195
-76,52,1.78813
-74,52,1.77626
-72,52,1.76707
-70,52,1.76116
-68,52,1.75901
-66,52,1.761
-64,52,1.76736
-62,52,1.7782
-60,52,1.79356
-58,52,1.81336
-56,52,1.83745
-54,52,1.86561
-52,52,1.89755
-50,52,1.93296
-48,52,1.97143
-46,52,2.01256
-44,52,2.05586
-42,52,2.1008
-40,52,2.14677
-38,52,2.19311
-36,52,2.23909
-34,52,2.28389
-32,52,2.32662
-30,52,2.36631
-28,52,2.40193
-26,52,2.43239
-24,52,2.45656
-22,52,2.47327
-20,52,2.48133
-18,52,2.47955
-16,52,2.46676
-14,52,2.44181
-12,52,2.40359
-10,52,2.35104
-8,52,2.28317
-6,52,2.19907
-4,52,2.09791
-2,52,1.97897
0,52,1.84165
2,52,1.68551
4,52,1.51026
6,52,1.31584
8,52,1.10245
10,52,0.870596
12,52,0.621191
14,52,0.355633
16,52,0.0759238
18,52,-0.215213
20,52,-0.514191
22,52,-0.81644
24,52,-1.11631
26,52,-1.40704
28,52,-1.68087
30,52,-1.92933
32,52,-2.14368
34,52,-2.31567
36,52,-2.43836
38,52,-2.50697
40,52,-2.5195
42,52,-2.47703
44,52,-2.38347
46,52,-2.24503
48,52,-2.06936
50,52,-1.86474
52,52,-1.63928
54,52,-1.40048
56,52,-1.15484
58,52,-0.907819
60,52,-0.663785
62,52,-0.42613
64,52,-0.197393
66,52,0.0206117
68,52,0.226659
70,52,0.42
72,52,0.600265
74,52,0.767381
76,52,0.921509
78,52,1.06299
80,52,1.1923
82,52,1.31003
84,52,1.41686
86,52,1.5135
88,52,1.60074
90,52,1.6794
92,52,1.75031
94,52,1.81431
96,52,1.87225
98,52,1.92498
100,52,1.97335
102,52,2.01815
104,52,2.0602
106,52,2.10024
108,52,2.139
110,52,2.17715
112,52,2.21533
114,52,2.2541
116,52,2.29396
118,52,2.33537
120,52,2.37868
122,52,2.42419
124,52,2.47211
126,52,2.52256
128,52,2.57555
130,52,2.63103
132,52,2.68882
134,52,2.74864
